lsoacode,population_21
E01023821,1323
E01023822,1441
E01023823,1632
E01023824,2161
E01023825,2388
E01023826,1643
E01023827,2429
E01023828,1707
E01023829,1837
E01023830,1425
E01023831,2098
E01023832,2111
E01023834,1793
E01023835,1394
E01023836,1383
E01023837,1609
E01023838,1296
E01023839,2260
E01023840,1797
E01023841,1785
E01023842,1720
E01023843,2126
E01023844,1757
E01023845,1858
E01023846,1618
E01023847,1901
E01023848,1916
E01023849,1465
E01023850,1570
E01023851,1913
E01023852,1518
E01023853,2176
E01023854,1907
E01035600,1464
E01035601,1221
E01035602,1260
E01035603,2460
E01023855,2241
E01023856,2611
E01023857,1834
E01023858,1979
E01023860,2130
E01023862,2675
E01023863,1809
E01023864,1729
E01023865,1982
E01023866,1732
E01023868,1914
E01023869,1475
E01023870,1744
E01023871,1839
E01023872,1717
E01023873,1354
E01023874,1323
E01023875,2223
E01023876,1789
E01023877,1721
E01023878,2122
E01023880,2238
E01023881,1691
E01023882,1675
E01023883,1812
E01023884,1998
E01023885,1784
E01023886,2913
E01023887,1812
E01023888,1679
E01023889,1825
E01023890,1344
E01023891,1494
E01023892,1322
E01023893,1664
E01023894,1439
E01023895,1669
E01023896,1325
E01023897,1613
E01023898,1613
E01023899,1756
E01023900,1895
E01023901,2094
E01023902,1751
E01023903,1677
E01023904,2176
E01023905,2047
E01023906,1553
E01023907,1944
E01035572,1423
E01035573,1614
E01035574,1289
E01035575,1329
E01035576,1085
E01035577,1670
E01035578,1300
E01035579,1863
E01035580,1188
E01023972,1398
E01023973,2819
E01023974,1502
E01023975,2199
E01023976,1805
E01023977,1457
E01023978,1328
E01023979,1348
E01023980,1125
E01023981,1594
E01023983,1507
E01023984,1315
E01023985,1141
E01023986,1544
E01023987,1044
E01023988,1584
E01023989,1335
E01023990,1282
E01023992,1854
E01023993,1441
E01023995,1146
E01023996,1280
E01023997,1579
E01023998,1204
E01023999,2284
E01024001,1615
E01024002,1476
E01024003,1868
E01024004,2279
E01024005,1604
E01024006,1250
E01024008,2028
E01024009,1379
E01024010,1425
E01024011,1282
E01024012,1110
E01024013,1916
E01024014,1913
E01024015,1635
E01024016,1366
E01024017,1904
E01024019,1721
E01024020,2047
E01024021,1496
E01024022,1547
E01024023,2620
E01024024,2234
E01024025,1350
E01024026,1250
E01024028,1753
E01024029,2494
E01024031,1702
E01024032,2141
E01024033,1828
E01024035,1089
E01024036,1464
E01024037,2004
E01024038,2063
E01024039,1639
E01024040,1339
E01024041,1184
E01032810,1531
E01032811,1595
E01032812,1787
E01032813,1901
E01032814,2116
E01032815,1003
E01032816,2005
E01032817,1156
E01032818,1532
E01032819,1756
E01032820,2538
E01032821,3025
E01032822,1457
E01032823,1620
E01032824,1443
E01034985,1351
E01034986,1301
E01034987,1604
E01034988,1688
E01034989,1682
E01024042,1428
E01024043,1347
E01024044,2496
E01024045,1640
E01024046,1892
E01024047,2073
E01024048,1441
E01024049,1333
E01024052,2455
E01024053,2122
E01024054,1772
E01024055,1570
E01024056,1894
E01024057,1764
E01024058,1638
E01024059,1454
E01024060,1511
E01024061,1475
E01024062,2215
E01024063,1592
E01024064,2648
E01024065,2041
E01024066,1588
E01024067,1210
E01024068,1617
E01024069,1215
E01024070,1249
E01024071,1653
E01024072,1099
E01024073,2582
E01024074,1455
E01024075,1617
E01024076,1842
E01024077,2204
E01024078,1833
E01024079,1589
E01024080,1330
E01024081,1523
E01024082,1419
E01024083,1441
E01024084,1325
E01024085,1653
E01024086,2193
E01024087,1354
E01024088,1579
E01024089,1145
E01024090,2796
E01024091,1362
E01024092,1517
E01024093,1813
E01024094,2641
E01024095,1475
E01024096,1762
E01024097,1585
E01024098,1526
E01024099,1415
E01024100,1453
E01024101,1717
E01024102,1733
E01024103,1546
E01024104,2025
E01024105,1501
E01024106,1592
E01024107,1487
E01024108,1203
E01024109,2350
E01024110,1516
E01024111,1555
E01024112,1570
E01024113,1439
E01024114,1723
E01024115,1441
E01024116,1477
E01024117,1543
E01024118,1789
E01024119,1533
E01024120,1663
E01024121,1653
E01024122,1436
E01024123,1598
E01024124,1277
E01024126,1487
E01024127,1739
E01024128,1717
E01024129,1700
E01024131,2372
E01032807,1439
E01032808,1618
E01035308,1173
E01035309,5297
E01035310,1544
E01035311,1317
E01024132,1298
E01024133,1364
E01024134,1669
E01024135,1465
E01024136,1529
E01024137,1919
E01024138,1926
E01024139,1850
E01024143,2649
E01024144,1452
E01024145,1654
E01024146,1442
E01024147,1791
E01024150,1522
E01024151,1479
E01024152,2759
E01024153,1396
E01024154,1315
E01024155,2550
E01024156,1641
E01024157,1795
E01024158,2044
E01024159,1624
E01024160,1433
E01024161,2028
E01024162,2129
E01024163,1953
E01024164,1985
E01024165,1690
E01024166,1700
E01024167,2057
E01024168,1228
E01024169,2306
E01024170,1587
E01024171,1566
E01024172,2178
E01024173,1818
E01024174,1143
E01024175,1299
E01024176,1845
E01024177,1528
E01024178,1657
E01024179,2854
E01024180,2455
E01024181,2079
E01024182,1799
E01024183,1441
E01024184,2174
E01024185,2337
E01024186,1322
E01024187,1200
E01024188,1504
E01024189,1513
E01035270,1613
E01035271,1691
E01035272,1574
E01035273,1223
E01035274,1272
E01035275,1434
E01035276,1620
E01035277,1694
E01035278,1748
E01035279,2033
E01035280,2009
E01035281,1894
E01035282,1548
E01035283,1525
E01024190,1539
E01024192,1923
E01024193,1540
E01024194,1455
E01024195,1446
E01024196,1502
E01024197,1567
E01024198,2469
E01024200,1659
E01024201,1441
E01024202,1809
E01024203,1638
E01024204,1642
E01024205,1531
E01024206,2023
E01024207,1848
E01024208,1625
E01024209,1768
E01024212,1394
E01024213,1393
E01024214,1705
E01024215,1631
E01024216,1535
E01024218,1345
E01024219,1320
E01024220,1592
E01024221,1469
E01024222,1580
E01024223,1580
E01024224,1569
E01024225,1655
E01024226,1523
E01024227,1413
E01024228,1242
E01024229,1424
E01024230,1280
E01024231,1315
E01024232,1968
E01024233,1567
E01024234,1447
E01024235,1561
E01024236,1704
E01024237,1575
E01024238,1974
E01024239,1836
E01024240,1831
E01024241,2180
E01024242,1737
E01024243,1712
E01024244,1699
E01024245,1945
E01024246,2220
E01024247,2098
E01024248,2058
E01024249,2038
E01024250,1619
E01024251,1515
E01024252,2265
E01024253,1667
E01024254,2365
E01024255,1746
E01024256,1756
E01033209,1149
E01033210,2464
E01033211,1384
E01035312,1756
E01035313,1415
E01035314,2117
E01035315,1791
E01024257,1916
E01024258,1646
E01024259,1562
E01024260,1746
E01024261,2209
E01024262,1831
E01024263,1584
E01024264,1659
E01024265,1267
E01024266,1180
E01024267,1451
E01024268,1552
E01024269,1872
E01024270,1468
E01024271,1405
E01024272,1481
E01024273,1603
E01024274,1453
E01024275,1388
E01024276,2641
E01024277,1997
E01024278,2014
E01024279,1642
E01024281,1451
E01024282,1676
E01024283,1297
E01024284,1596
E01024285,1359
E01024286,1504
E01024287,1495
E01024288,1342
E01024290,1718
E01024291,1846
E01024292,1610
E01024293,1829
E01024294,2926
E01024295,2005
E01024296,2957
E01024297,1526
E01024298,1386
E01024299,1400
E01024300,1407
E01024301,1244
E01024302,1526
E01024303,1569
E01024304,1696
E01024305,1735
E01024306,1798
E01024307,1571
E01024308,1544
E01024309,1371
E01024310,1615
E01024311,1380
E01024312,1380
E01024313,1565
E01024314,1282
E01024315,1656
E01024316,2549
E01024317,1613
E01024318,1558
E01024319,1626
E01032799,1463
E01032800,1211
E01035284,1453
E01035285,1581
E01024320,1794
E01024321,1716
E01024322,1228
E01024323,1874
E01024324,1411
E01024325,2396
E01024326,1831
E01024327,1617
E01024328,1693
E01024329,1548
E01024330,1667
E01024331,1654
E01024332,1279
E01024333,1305
E01024335,1700
E01024336,1946
E01024337,1470
E01024339,2286
E01024340,2611
E01024341,1874
E01024342,2279
E01024343,1354
E01024344,1697
E01024345,1654
E01024346,1343
E01024347,1879
E01024348,1385
E01024349,1338
E01024350,2070
E01024351,1590
E01024352,1888
E01024353,2084
E01024354,1459
E01024355,2061
E01024356,1808
E01024357,1686
E01024358,1913
E01024360,1552
E01024361,1746
E01024362,1916
E01024364,1762
E01024365,2580
E01024366,1810
E01024367,1699
E01024369,1563
E01024371,1789
E01024372,2234
E01024373,2280
E01024374,1927
E01024375,2425
E01024376,2626
E01024377,1690
E01024378,1556
E01024379,1817
E01024380,2375
E01024381,2074
E01024382,2012
E01024383,2796
E01024384,1975
E01024385,1719
E01024386,1899
E01024387,2671
E01024390,1859
E01024391,1454
E01024392,1677
E01024393,1639
E01024394,1473
E01024395,1405
E01024396,1575
E01024397,1406
E01024398,1749
E01024399,1355
E01024400,1425
E01024401,1972
E01024402,1549
E01024403,2346
E01024404,1647
E01024405,2757
E01024406,1828
E01024407,1817
E01024408,1566
E01024409,1507
E01024410,1688
E01024411,1423
E01033087,1764
E01033088,2333
E01033089,1814
E01033091,1694
E01033092,1498
E01034990,2319
E01034991,1143
E01034992,1110
E01034993,1560
E01034994,1910
E01034995,1545
E01034996,1484
E01034997,1513
E01034998,1433
E01034999,1579
E01024413,1627
E01024414,1598
E01024415,1285
E01024416,1717
E01024417,1614
E01024418,1462
E01024419,1800
E01024420,2116
E01024421,2030
E01024423,1741
E01024424,1402
E01024425,2146
E01024426,2057
E01024427,1408
E01024428,1309
E01024429,1679
E01024430,1351
E01024431,1859
E01024432,1503
E01024433,1463
E01024434,1990
E01024435,1635
E01024436,1478
E01024437,1521
E01024438,1453
E01024439,1701
E01024440,1952
E01024441,1525
E01024442,1553
E01024443,1497
E01024444,1276
E01024445,1380
E01024446,1375
E01024447,1343
E01024448,1308
E01024449,1470
E01024450,1539
E01024451,2501
E01024452,1462
E01024453,1672
E01024454,1556
E01024455,1169
E01024456,1293
E01024457,1292
E01024458,1407
E01024459,1607
E01024460,1744
E01024461,2463
E01024462,1649
E01024463,1599
E01024464,1666
E01024465,1415
E01024466,1362
E01024467,1792
E01024468,1594
E01024469,1795
E01024470,1650
E01024471,2040
E01024472,1473
E01024473,1620
E01024474,1644
E01024475,1631
E01024476,1769
E01024477,1559
E01024478,1552
E01024479,1562
E01024480,1850
E01024481,1650
E01024482,1571
E01024483,1545
E01024484,1273
E01024485,1714
E01032619,1576
E01035000,1616
E01035001,1327
E01024486,1952
E01024487,1300
E01024488,1250
E01024489,1594
E01024490,1963
E01024491,1474
E01024492,1606
E01024493,1525
E01024494,1957
E01024495,2330
E01024496,1466
E01024497,1598
E01024498,1613
E01024499,1637
E01024500,1273
E01024501,1473
E01024502,1449
E01024503,1689
E01024504,1909
E01024505,1861
E01024507,1930
E01024508,2013
E01024509,1459
E01024510,1520
E01024511,1810
E01024512,1738
E01024513,1644
E01024514,1316
E01024515,1823
E01024516,1363
E01024517,1634
E01024518,1644
E01024519,1814
E01024520,1567
E01024521,1615
E01024522,1384
E01024523,1534
E01024524,1446
E01024525,1565
E01024526,1422
E01024527,1615
E01024528,1262
E01024529,1442
E01024530,1865
E01024531,1437
E01024532,1281
E01024533,1144
E01024534,1508
E01024535,2426
E01024536,1892
E01024537,1670
E01024538,1707
E01024539,2088
E01024540,1793
E01024541,2523
E01024542,1951
E01024544,1392
E01024545,1447
E01024546,1738
E01024547,1323
E01024548,1296
E01024549,1280
E01024550,2043
E01033212,1517
E01033213,1976
E01033214,2042
E01033215,1222
E01024551,2232
E01024552,2320
E01024553,1970
E01024554,2640
E01024555,1313
E01024556,1216
E01024557,1500
E01024558,1748
E01024559,1476
E01024560,1431
E01024561,1887
E01024562,1678
E01024563,1699
E01024564,1236
E01024565,1277
E01024566,1495
E01024569,1875
E01024570,1925
E01024571,2079
E01024572,1339
E01024573,1344
E01024575,1227
E01024576,1677
E01024577,1350
E01024578,1681
E01024580,2018
E01024581,1388
E01024582,1553
E01024583,1748
E01024584,1752
E01024585,1380
E01024586,1639
E01024587,1865
E01024588,1715
E01024589,1657
E01024590,1579
E01024591,2777
E01024592,1252
E01024593,1408
E01024594,1464
E01024595,1568
E01024596,1673
E01024597,1862
E01024598,1705
E01024599,2052
E01024600,1447
E01024601,1698
E01024602,1432
E01024603,1243
E01024604,1197
E01024605,1289
E01024606,1347
E01024608,2116
E01024609,1435
E01024610,1824
E01024611,1734
E01024612,1681
E01024613,1609
E01024614,1602
E01024615,1503
E01024616,1780
E01024619,1426
E01024620,1576
E01024621,1427
E01024622,1772
E01024623,2107
E01024624,2954
E01024625,1897
E01024626,2057
E01024627,1962
E01024628,1542
E01024629,1169
E01024630,1707
E01024631,1671
E01024632,1517
E01032653,1538
E01032655,1897
E01032656,2600
E01032735,1641
E01032737,1551
E01035298,1479
E01035299,1698
E01035300,2445
E01035301,2143
E01035302,1588
E01035303,1500
E01035304,1843
E01035305,1744
E01035306,1740
E01035307,1420
E01024633,1645
E01024634,1396
E01024635,1689
E01024636,2126
E01024637,1770
E01024638,1696
E01024639,1690
E01024640,1667
E01024641,1564
E01024642,1431
E01024643,1167
E01024644,1366
E01024645,1600
E01024646,1954
E01024647,1568
E01024648,1516
E01024649,1815
E01024650,1494
E01024651,1513
E01024652,1879
E01024653,1659
E01024654,1595
E01024655,1538
E01024656,1644
E01024657,2496
E01024658,2274
E01024659,1699
E01024660,1880
E01024661,1585
E01024662,1509
E01024663,1537
E01024664,1591
E01024665,1503
E01024666,1642
E01024667,1792
E01024668,1350
E01024669,1730
E01024670,1726
E01024671,1651
E01024672,1468
E01024673,1830
E01024674,1623
E01024675,2201
E01024676,2144
E01024677,1825
E01024679,1260
E01024680,1698
E01024681,1930
E01024682,2283
E01024683,1699
E01024684,1752
E01024685,1774
E01024686,1654
E01024687,1413
E01024688,1697
E01024689,1221
E01024690,1470
E01024691,1240
E01024692,1702
E01024693,1385
E01024694,1634
E01024695,1311
E01024696,1554
E01024697,1196
E01024698,1449
E01024699,1879
E01024700,1784
E01024702,1372
E01024703,1861
E01024704,1820
E01024705,1101
E01024706,1423
E01024707,1371
E01024708,1971
E01024709,1386
E01024710,1483
E01024711,1418
E01024712,1614
E01024713,1834
E01024714,1683
E01024715,1880
E01024716,2111
E01035316,1123
E01035317,1182
E01035318,1500
E01035319,1502
E01024717,2265
E01024718,1372
E01024719,2267
E01024720,1318
E01024721,1352
E01024722,1345
E01024723,1616
E01024724,2128
E01024725,2163
E01024726,1858
E01024728,1734
E01024729,1705
E01024730,1367
E01024731,1142
E01024732,2109
E01024733,1790
E01024734,1636
E01024735,1540
E01024736,1802
E01024737,2509
E01024740,1980
E01024741,1630
E01024742,1840
E01024743,1871
E01024744,1982
E01024745,1828
E01024746,1042
E01024747,1532
E01024748,1387
E01024749,1616
E01024750,1541
E01024751,1472
E01024752,1664
E01024753,1589
E01024754,1757
E01024755,2035
E01024756,1530
E01024757,1635
E01024758,1696
E01024760,1479
E01024761,2170
E01024762,2238
E01024763,1363
E01024764,1352
E01024765,1328
E01024767,2112
E01024768,1827
E01024771,1920
E01024772,1652
E01024773,1736
E01024775,1657
E01024776,1419
E01024777,1156
E01024778,1863
E01024779,1831
E01024780,1564
E01024781,1994
E01024782,1203
E01024783,1617
E01024785,1568
E01024786,1966
E01032620,2334
E01032825,2980
E01032826,1738
E01032827,2112
E01032828,1143
E01032829,1740
E01032830,2464
E01035002,1448
E01035003,1334
E01035004,1255
E01035005,1244
E01035006,1337
E01035007,1453
E01035008,1510
E01035009,1722
E01035010,1411
E01035011,1478
E01024787,1254
E01024788,1438
E01024789,2308
E01024790,1214
E01024791,1412
E01024792,1850
E01024793,1750
E01024794,1747
E01024795,1611
E01024796,1370
E01024797,1635
E01024798,2404
E01024799,2128
E01024800,1624
E01024802,1849
E01024803,2353
E01024804,1417
E01024805,1640
E01024806,1699
E01024807,1643
E01024808,1732
E01024809,1404
E01024810,1639
E01024811,1194
E01024812,1405
E01024813,1637
E01024814,1274
E01024815,1164
E01024816,1514
E01024817,1698
E01024818,1777
E01024819,1537
E01024820,1722
E01024821,2040
E01024822,2228
E01024823,1874
E01024824,1704
E01024825,1314
E01024826,1384
E01024827,1515
E01024828,1564
E01024829,1625
E01024830,1852
E01024831,1380
E01024832,1620
E01024833,2595
E01024834,2199
E01024835,2109
E01024836,1732
E01024837,1855
E01024838,1767
E01024839,2899
E01024840,1864
E01024841,1973
E01024842,1631
E01024843,1419
E01024844,1577
E01024845,1360
E01024846,1657
E01024847,1622
E01024848,1332
E01024849,1603
E01024850,1350
E01024851,1720
E01024852,1396
E01024853,1344
E01024854,1658
E01035012,1197
E01035013,1648
E01024855,1423
E01024856,2073
E01024857,1545
E01024858,1726
E01024859,1475
E01024860,1347
E01024861,1280
E01024862,1503
E01024863,1539
E01024864,1623
E01024865,1381
E01024866,1696
E01024867,1376
E01024868,1173
E01024869,1434
E01024870,1128
E01024871,1271
E01024872,1603
E01024873,1371
E01024874,1027
E01024875,1930
E01024876,1904
E01024877,2070
E01024878,1998
E01024879,1624
E01024880,1430
E01024881,1393
E01024882,1451
E01024883,1576
E01024884,1705
E01024885,1626
E01024886,1553
E01024887,1553
E01024888,1844
E01024889,1247
E01024890,1653
E01024891,1995
E01024892,1563
E01024893,1885
E01024894,1365
E01024895,1832
E01024896,1437
E01024897,1555
E01024898,1848
E01024899,1676
E01024900,1706
E01024901,1757
E01024902,1978
E01024903,1260
E01024904,1863
E01024905,1285
E01024906,2257
E01024907,1373
E01024908,1570
E01024909,1662
E01024910,1462
E01024911,1865
E01024912,1349
E01024913,1270
E01024914,1370
E01024915,2721
E01024916,1729
E01024917,1725
E01024918,1746
E01024920,1906
E01024921,2031
E01024922,1424
E01024923,1275
E01024924,1433
E01024925,1724
E01024926,2404
E01024927,1617
E01024928,1439
E01024930,1451
E01024931,1441
E01024933,1302
E01024934,1680
E01024935,1316
E01024936,1684
E01024937,1521
E01024938,2109
E01024939,2303
E01024940,1705
E01024941,1881
E01024942,1559
E01024943,2376
E01024944,2213
E01024946,1239
E01024947,1288
E01024948,1691
E01024950,1337
E01024951,1179
E01024952,1195
E01024953,1373
E01024954,1533
E01024955,1389
E01024956,1918
E01024957,2622
E01024958,1331
E01024959,1987
E01024960,1789
E01024961,1597
E01024962,1524
E01024963,1517
E01024964,1581
E01024965,1448
E01024966,1884
E01024967,1244
E01024968,2182
E01024969,1456
E01024970,1371
E01024971,1349
E01024972,1200
E01024973,2103
E01024974,1625
E01024975,3088
E01024976,1620
E01024977,2698
E01024978,1297
E01024979,1370
E01024980,1350
E01034337,1852
E01034338,1298
E01034339,2299
E01034340,1760
E01034341,1642
E01034342,1664
E01034343,1352
E01034344,1689
E01034345,1262
E01024981,1349
E01024982,1366
E01024983,1460
E01024984,1461
E01024985,1409
E01024986,1621
E01024987,1351
E01024988,1526
E01024989,1542
E01024990,1431
E01024991,1020
E01024992,1369
E01024993,1606
E01024994,1577
E01024995,1385
E01024996,1183
E01024997,1430
E01024998,1735
E01024999,1447
E01025000,1227
E01025001,2149
E01025002,1416
E01025003,1741
E01025004,1345
E01025005,1465
E01025006,1204
E01025007,2018
E01025008,1116
E01025009,1573
E01025010,1728
E01025011,1562
E01025012,2770
E01025013,1758
E01025014,1719
E01025015,1485
E01025016,2369
E01025017,1460
E01025018,1233
E01025019,1899
E01025020,1409
E01025021,1385
E01025022,1843
E01025023,1245
E01025024,2180
E01025025,1560
E01025026,1443
E01025027,1899
E01025028,1599
E01025029,2590
E01025030,2084
E01025031,2008
E01025032,1435
E01025033,2223
E01025034,1759
E01025035,1411
E01025036,1685
E01025037,1559
E01025038,1309
E01025039,1201
E01025040,1490
E01025041,1688
E01025042,2364
E01025044,1241
E01025045,1225
E01025046,1265
E01025048,1488
E01025049,1486
E01025050,1528
E01025051,1631
E01025052,1525
E01025053,1526
E01025054,1586
E01025055,1472
E01025056,1290
E01025057,1655
E01025058,1417
E01025059,1808
E01025060,1452
E01025061,1571
E01025062,1648
E01025063,1523
E01025064,1572
E01025065,1658
E01025066,1531
E01025067,1516
E01025068,1571
E01025069,1405
E01025070,1233
E01025071,1288
