LSOA11CD,alcohol_related,community,education,entertainment,financial,food_related,healthcare,leisure,other,parking_related,police_related,religion,residential,retail,transport,urban_utilities
E01002871,2,0,0,0,1,12,3,1,39,29,0,1,41,7,0,12
E01002872,0,0,1,0,0,0,0,3,11,13,0,2,43,0,0,0
E01002873,1,1,4,0,0,0,0,0,15,20,0,2,42,1,0,7
E01002874,0,0,0,1,0,0,0,0,6,8,0,0,29,0,0,1
E01002875,0,2,0,0,0,1,0,1,18,15,0,1,52,2,0,1
E01002876,0,3,1,1,0,2,0,0,22,14,0,0,47,2,0,0
E01002877,0,1,2,1,0,1,0,5,23,25,0,1,22,2,0,0
E01002878,0,0,0,0,1,2,1,1,7,25,0,1,125,4,0,0
E01002879,0,0,1,0,0,1,0,5,11,20,0,0,29,0,0,0
E01002880,1,0,1,0,0,0,0,2,6,16,0,1,13,1,0,0
E01002881,0,1,0,0,0,0,3,0,3,7,0,1,22,0,0,6
E01002882,3,0,0,0,0,5,0,4,42,12,0,1,68,6,0,17
E01002883,3,6,1,0,1,13,1,0,35,21,1,1,19,11,0,3
E01002884,1,1,0,1,2,11,3,0,42,22,0,0,68,8,0,6
E01002885,1,1,4,0,1,3,0,1,14,6,0,0,31,1,0,0
E01002886,1,1,2,0,0,8,5,0,46,19,0,1,74,21,0,1
E01002887,1,2,0,0,0,9,0,0,8,24,0,0,42,3,0,1
E01002888,1,0,1,0,2,7,0,0,17,15,0,1,18,2,0,1
E01002889,5,2,1,0,4,30,5,0,34,25,0,1,59,12,0,2
E01002890,1,1,3,1,0,8,3,0,29,11,0,1,35,4,0,1
E01002891,1,0,0,1,0,4,0,0,9,18,0,0,80,0,0,3
E01002892,1,0,3,1,0,8,0,0,12,19,0,0,54,3,0,0
E01002893,1,0,0,1,0,1,1,1,5,10,0,1,56,1,0,3
E01002894,1,2,0,0,0,9,6,0,9,10,0,0,21,1,0,8
E01002895,2,0,0,0,0,9,1,0,19,7,0,0,31,3,0,1
E01002896,0,0,1,0,0,6,1,3,11,16,0,1,59,1,0,3
E01002897,2,0,0,0,0,1,2,0,14,5,0,1,41,1,0,13
E01002898,1,1,1,1,0,3,0,0,15,9,0,1,55,0,0,9
E01002899,1,4,2,3,1,6,2,5,22,19,0,1,23,10,0,7
E01002900,1,0,2,1,0,2,0,0,12,28,0,0,38,0,0,32
E01002901,0,2,0,0,0,1,0,2,21,22,0,1,49,1,0,16
E01002902,2,0,2,1,7,15,1,0,54,20,0,0,22,41,0,36
E01002903,3,0,0,0,1,7,2,1,25,13,0,2,11,9,0,7
E01002904,0,2,0,0,0,0,0,1,2,10,0,1,19,0,0,0
E01002905,0,0,5,0,0,1,1,2,23,11,0,1,41,0,0,0
E01002906,0,2,0,1,0,3,2,4,17,24,0,1,54,1,0,1
E01002907,0,0,0,0,0,1,0,2,2,11,0,0,30,1,0,0
E01002908,0,1,0,0,0,3,1,0,13,7,0,0,28,1,0,0
E01002909,0,0,1,0,0,0,0,0,3,12,0,0,132,1,0,1
E01002910,2,0,1,0,0,2,3,0,29,19,0,0,38,1,0,8
E01002911,2,2,1,0,0,17,0,0,45,23,0,0,32,11,0,3
E01002912,1,2,2,0,1,16,3,0,23,27,0,1,52,8,0,4
E01002913,1,0,1,0,1,3,0,1,22,15,0,1,70,1,0,9
E01002914,3,2,3,1,1,10,4,3,50,36,0,1,50,19,0,78
E01002915,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0
E01002916,0,0,1,0,0,0,2,3,26,1,0,1,0,0,0,3
E01002917,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0
E01002918,0,0,0,0,0,0,0,4,3,2,0,0,8,0,0,0
E01002919,1,0,1,0,1,1,3,3,23,13,0,0,170,2,0,2
E01002920,0,3,1,0,0,2,2,2,14,5,0,0,8,3,0,2
E01002921,1,4,0,0,0,3,1,0,7,6,0,1,127,2,0,4
E01002922,0,0,0,0,0,0,0,1,11,0,0,0,38,0,0,0
E01002923,1,3,0,0,0,2,0,1,2,3,0,1,104,1,1,1
E01002924,0,0,1,0,0,0,0,1,6,0,0,0,12,0,0,0
E01002925,1,2,1,0,1,6,1,1,10,2,0,1,159,3,0,7
E01002926,1,0,0,0,0,1,0,1,18,3,0,0,0,2,0,3
E01002927,0,0,0,0,0,1,0,1,12,2,0,0,3,0,0,8
E01002928,0,1,1,0,1,1,0,0,9,5,0,1,0,4,0,0
E01002929,0,1,0,0,1,2,0,2,30,11,0,1,7,3,0,4
E01002930,3,2,0,0,7,18,4,0,27,25,0,2,9,5,0,10
E01002931,0,1,2,0,0,2,1,5,12,6,0,0,1,0,0,6
E01002932,0,1,0,0,0,8,0,2,23,1,0,0,32,7,0,10
E01002933,1,0,1,0,0,0,0,3,5,1,0,1,2,0,0,0
E01002934,0,0,2,0,0,2,0,1,7,3,0,0,18,2,0,1
E01002935,4,0,1,0,0,9,6,0,22,9,0,2,2,6,1,0
E01002937,2,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0
E01002938,2,1,2,0,0,1,0,1,2,1,0,1,0,0,0,0
E01002939,2,1,2,0,0,3,1,0,6,11,0,0,6,3,0,0
E01002940,1,2,0,0,0,1,1,0,2,1,0,0,0,1,0,0
E01002941,2,4,0,0,0,3,1,2,18,11,0,1,3,5,0,1
E01002942,0,2,0,0,0,0,2,1,1,4,0,0,0,0,0,0
E01002943,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0
E01002944,0,0,0,0,0,0,0,0,3,2,0,0,148,0,0,5
E01002945,0,1,0,0,0,0,0,1,4,2,0,0,0,1,0,6
E01002946,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
E01002947,0,1,1,0,0,0,0,0,4,4,0,1,0,0,0,0
E01002948,2,1,1,0,0,8,1,6,31,19,0,1,3,3,0,1
E01002949,0,2,2,0,0,0,0,0,12,2,0,1,5,0,0,0
E01002950,0,1,0,0,0,0,0,1,6,1,0,1,22,0,0,0
E01002951,0,1,0,0,0,0,0,2,15,0,0,0,1,0,0,2
E01002952,0,0,5,0,0,0,0,0,32,1,0,0,4,0,0,0
E01002953,0,1,0,0,0,2,1,0,41,3,0,0,1,1,0,1
E01002954,1,1,1,0,1,1,3,1,22,14,0,0,0,2,0,0
E01002955,0,1,0,0,0,1,0,2,18,5,0,1,11,2,0,0
E01002956,1,1,3,0,1,1,0,0,25,191,0,2,1,1,0,10
E01002957,0,0,0,0,1,0,0,2,6,4,0,0,19,3,0,4
E01002958,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,0
E01002959,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0
E01002960,0,0,0,0,0,1,1,3,12,3,0,0,0,1,0,10
E01002961,1,0,1,0,0,0,2,1,5,2,0,0,0,0,0,0
E01002962,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,6
E01002963,1,0,1,0,0,2,0,0,4,6,0,0,31,0,0,0
E01002964,3,2,4,0,0,0,1,3,14,13,0,4,142,3,1,0
E01002965,0,1,2,0,2,3,4,2,11,29,0,1,45,2,0,2
E01002966,2,1,0,0,0,1,0,3,5,2,0,0,29,0,0,13
E01002967,2,0,1,0,0,0,0,0,4,3,0,0,8,0,0,2
E01002968,13,3,3,2,25,63,5,2,103,91,1,3,136,29,4,32
E01002969,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0
E01002970,0,0,0,0,0,1,2,2,6,1,0,0,2,0,0,1
E01002971,0,0,2,0,0,0,0,2,15,1,0,1,130,0,0,0
E01002972,2,1,0,0,0,5,0,2,5,4,0,1,107,2,0,0
E01002973,0,0,2,0,0,0,2,3,8,4,0,1,0,1,0,4
E01002974,0,0,0,0,0,10,0,1,14,9,0,1,118,8,0,0
E01002975,0,0,2,0,1,4,0,1,3,6,0,0,4,1,0,0
E01002976,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2
E01002977,0,0,0,0,0,4,0,0,2,5,0,0,13,0,0,0
E01002978,0,0,0,0,1,4,3,6,11,11,0,0,4,3,1,4
E01002979,0,0,1,0,0,0,0,0,2,5,0,1,1,0,0,0
E01002980,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E01002981,1,0,0,0,0,0,0,3,12,1,0,0,0,0,0,0
E01002982,0,3,0,0,0,0,0,0,6,0,0,0,17,0,0,0
E01002983,0,1,1,0,0,0,1,3,30,5,0,0,0,0,0,2
E01002984,0,0,2,0,0,0,1,1,3,3,0,1,0,2,0,1
E01002985,0,1,1,0,0,1,0,1,12,5,0,1,13,2,0,0
E01002986,0,0,0,0,0,0,0,2,22,5,0,0,1,0,0,0
E01002987,6,3,3,0,1,29,8,1,68,46,0,1,40,12,1,19
E01002988,3,1,0,0,0,12,1,2,42,7,0,1,17,5,0,5
E01002989,2,1,0,0,1,5,2,1,11,6,0,1,5,1,0,0
E01002990,1,2,2,0,0,0,0,1,12,2,0,0,24,0,0,4
E01002991,0,1,1,0,0,1,0,2,6,3,0,0,1,2,0,0
E01002992,0,0,0,0,0,0,0,0,2,4,0,1,57,0,0,1
E01002993,0,0,0,0,0,0,1,0,2,1,0,0,12,0,0,3
E01002994,1,3,1,0,0,0,0,0,6,2,0,0,27,0,0,2
E01002995,0,7,0,0,0,0,0,7,14,7,0,0,126,0,0,5
E01002996,0,2,3,0,1,1,1,1,4,3,0,0,20,0,0,2
E01002997,0,0,2,0,0,0,0,1,8,1,0,1,120,1,0,1
E01002998,0,1,0,0,0,0,1,0,2,0,0,0,3,0,0,0
E01002999,0,0,3,0,0,5,6,2,13,15,0,1,123,4,1,18
E01003000,0,0,0,0,0,0,1,3,8,3,0,0,9,0,0,1
E01003001,0,0,0,0,0,0,0,1,5,5,0,1,3,0,0,0
E01003002,0,0,1,1,1,1,0,0,17,10,0,1,102,2,0,1
E01003003,0,1,0,0,0,3,2,0,13,34,0,0,0,3,0,0
E01003004,0,1,1,0,0,3,1,0,17,3,0,0,66,1,0,0
E01003005,0,0,0,0,0,0,0,2,2,2,0,0,24,1,0,0
E01003006,0,1,1,0,0,0,0,8,16,7,0,0,2,0,0,7
E01003007,1,1,0,0,0,1,0,0,2,1,0,0,0,1,0,3
E01003008,0,2,1,0,0,0,0,0,15,0,0,0,0,0,0,0
E01003009,0,4,0,0,0,0,0,2,14,1,0,0,0,0,0,2
E01003010,0,2,2,0,0,0,0,3,5,4,0,0,0,1,0,14
E01003011,2,1,0,0,0,1,0,3,14,10,0,0,3,1,0,27
E01003013,6,1,1,0,2,39,3,4,47,62,2,0,9,10,0,45
E01003014,4,2,7,0,0,8,4,5,22,32,0,1,19,4,0,14
E01003015,2,1,1,0,0,1,0,1,9,20,0,0,28,1,0,4
E01003016,3,1,3,5,0,20,0,6,19,36,0,1,16,3,0,21
E01003017,8,1,2,4,1,13,0,3,18,25,0,1,6,7,0,10
E01003018,1,1,3,0,1,4,1,1,13,23,0,2,1,5,0,3
E01003019,1,0,1,0,0,3,0,2,10,22,0,1,5,2,0,1
E01003020,0,0,1,1,2,2,1,0,6,24,0,0,2,4,0,4
E01003021,2,0,0,0,0,0,0,1,9,9,0,0,0,1,0,0
E01003022,0,0,0,0,0,0,0,0,3,5,0,0,8,1,0,0
E01003023,2,0,1,0,2,11,3,0,22,42,0,1,31,9,1,3
E01003024,0,0,0,0,0,5,1,5,4,7,0,2,11,1,0,6
E01003025,0,1,2,0,0,0,0,4,11,10,0,3,6,0,0,4
E01003026,3,0,0,0,0,8,0,3,17,18,0,1,3,3,0,20
E01003027,0,0,0,0,0,1,0,0,4,2,0,1,0,1,0,0
E01003028,0,0,1,0,0,0,1,0,8,0,0,0,4,0,0,0
E01003029,0,0,3,0,0,1,0,0,5,3,0,0,8,0,0,1
E01003030,1,0,0,0,1,6,1,0,4,7,0,0,0,4,0,6
E01003031,0,0,0,0,0,4,0,2,5,10,1,0,6,0,0,1
E01003032,7,0,2,0,3,12,0,3,17,12,0,1,3,2,0,10
E01003033,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0
E01003034,1,0,0,0,0,4,0,2,4,11,0,1,16,1,0,2
E01003035,8,3,0,0,1,17,2,2,38,26,0,2,3,3,0,3
E01003036,1,1,0,2,0,1,1,1,0,8,0,1,7,1,0,0
E01003037,1,0,1,0,2,6,3,0,22,11,0,2,3,3,0,4
E01003038,3,0,0,0,0,5,0,2,5,9,0,0,1,2,0,0
E01003039,7,2,3,3,0,14,2,2,36,41,0,2,4,4,0,5
E01003040,0,0,0,0,0,0,0,2,4,10,0,1,1,0,0,6
E01003041,5,1,1,1,1,16,2,0,15,18,0,0,36,4,0,6
E01003042,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,1
E01003043,0,3,0,0,0,2,0,0,2,13,0,0,3,0,0,0
E01003044,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,1
E01003045,0,0,0,0,0,0,0,6,2,2,0,0,1,0,0,0
E01003046,0,1,1,0,0,0,0,5,11,2,0,0,17,0,0,1
E01003047,12,4,0,2,11,89,2,2,188,40,1,1,12,54,0,15
E01003048,2,1,0,2,0,4,0,5,16,11,0,0,22,0,0,2
E01003049,0,0,1,0,0,1,1,0,9,4,0,1,14,0,0,3
E01003050,1,1,0,0,0,3,0,1,14,20,0,1,1,1,0,1
E01003051,4,3,1,0,1,12,1,3,26,8,0,2,6,7,0,8
E01003052,5,0,2,0,0,6,0,1,15,11,1,0,2,0,0,5
E01003053,3,0,1,0,0,6,0,2,24,18,0,1,8,2,0,1
E01003054,0,1,0,0,2,2,2,1,4,19,0,0,6,1,0,1
E01003055,6,1,0,1,4,9,2,4,34,13,0,2,8,7,0,10
E01003056,0,0,0,0,0,1,1,0,2,10,0,2,5,2,0,1
E01003057,1,0,0,0,0,7,1,2,10,6,0,2,27,2,0,5
E01003058,2,1,0,0,1,10,0,1,25,12,0,1,2,4,1,3
E01003059,2,3,0,0,2,3,0,4,4,4,0,0,1,3,0,2
E01003060,0,0,1,0,0,3,0,3,4,3,0,0,5,0,0,1
E01003061,3,1,0,1,6,12,1,1,27,32,0,1,3,3,0,5
E01003062,6,1,1,0,0,13,2,0,21,9,0,2,25,3,1,4
E01003063,0,0,0,0,0,0,0,1,2,1,1,0,7,1,0,4
E01003064,0,0,0,0,0,1,0,1,4,6,0,0,4,0,0,2
E01003065,1,1,1,0,0,0,0,4,5,43,0,0,28,1,0,16
E01003066,1,1,2,1,0,1,0,0,9,6,0,0,9,1,0,4
E01003067,3,1,0,0,0,10,4,1,17,15,0,1,14,5,0,21
E01003068,0,0,1,0,0,0,0,3,6,38,0,2,18,0,0,13
E01003069,0,1,0,0,0,1,0,3,14,0,0,1,1,0,0,26
E01003070,0,0,0,0,0,1,0,6,6,5,0,1,14,1,0,9
E01003071,0,1,0,1,2,3,0,0,8,10,0,1,28,4,0,1
E01003072,0,0,0,0,0,0,1,0,3,1,0,0,29,0,0,0
E01003073,0,0,2,1,1,5,0,2,25,12,0,3,2,3,0,0
E01003074,8,3,1,1,0,15,1,6,59,29,0,2,13,9,0,46
E01003075,0,3,0,0,0,0,1,3,2,13,0,1,30,1,0,4
E01003076,1,3,1,0,2,11,10,2,65,47,0,2,12,8,0,112
E01003077,1,1,0,0,0,2,1,1,10,29,0,2,15,3,0,0
E01003078,1,1,1,0,0,0,0,3,5,8,0,2,5,0,0,9
E01003079,1,1,0,0,2,7,0,1,33,5,0,1,1,4,0,0
E01003080,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0
E01003081,4,3,1,2,1,21,1,6,43,24,0,1,2,6,0,5
E01003082,0,1,0,0,0,0,0,2,3,0,0,0,2,0,0,0
E01003083,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0
E01003084,0,0,0,0,0,1,0,0,7,3,0,0,0,3,0,0
E01003085,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0
E01003086,0,0,2,0,0,0,0,2,5,1,0,0,9,0,0,1
E01003087,1,1,1,0,0,3,2,4,6,3,0,0,11,6,0,1
E01003088,2,0,0,1,0,5,0,1,8,11,0,0,3,2,0,0
E01003089,4,4,0,0,0,11,1,6,27,21,0,0,34,7,2,3
E01003090,4,0,0,0,0,9,0,0,12,15,0,4,10,4,0,3
E01003091,0,0,0,0,0,3,0,0,8,7,0,0,20,1,0,0
E01003092,0,1,1,0,0,2,1,2,15,7,1,2,21,1,0,1
E01003093,1,0,0,0,1,2,2,1,5,6,0,0,6,3,0,2
E01003094,0,0,1,0,0,0,0,1,3,9,0,0,3,0,0,1
E01003095,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
E01003096,0,0,1,0,0,7,3,0,14,11,0,3,7,6,0,1
E01003097,3,1,1,0,0,3,1,2,10,9,0,0,9,0,0,0
E01003098,0,0,0,0,0,0,0,2,6,24,0,0,23,1,0,3
E01003099,2,4,2,3,1,13,5,7,45,19,0,1,23,3,0,17
E01003100,1,0,0,0,1,17,3,3,14,25,0,2,9,6,0,8
E01003101,2,1,2,0,2,10,2,3,36,40,0,0,12,1,0,12
E01003102,6,5,2,0,2,9,2,8,34,47,0,1,20,5,1,19
E01003104,0,0,0,0,0,3,0,2,6,24,0,0,10,1,0,1
E01003105,1,3,0,0,0,3,0,8,18,15,0,1,17,0,0,1
E01003106,5,1,1,1,0,0,0,1,6,19,0,0,18,1,0,2
E01003107,1,3,0,0,0,8,2,1,17,28,0,1,17,2,0,12
E01003108,2,0,0,0,0,3,1,2,5,9,1,1,14,2,0,6
E01003109,14,4,1,1,3,16,1,10,46,52,3,3,42,6,0,37
E01003110,2,1,3,0,0,7,2,1,16,20,0,0,63,3,0,9
E01003111,0,0,1,0,0,0,0,4,9,11,0,0,16,0,0,6
E01003112,3,1,0,3,0,5,0,5,18,32,0,0,23,3,0,2
E01003113,0,0,0,0,0,0,0,0,8,3,0,1,19,2,0,0
E01003114,1,2,0,0,1,2,0,1,5,16,0,3,1,2,0,2
E01003115,1,1,0,0,0,5,0,0,12,4,0,0,5,3,1,1
E01003116,0,1,2,0,0,0,0,3,14,1,0,0,5,0,0,1
E01003117,2,0,1,0,2,12,1,0,14,15,0,0,20,6,0,2
E01003118,1,3,1,0,4,6,3,1,36,7,0,0,1,4,0,1
E01003119,1,4,1,0,0,0,0,1,6,9,0,2,28,0,0,2
E01003120,2,0,0,1,1,3,0,0,26,9,1,1,14,1,0,0
E01003121,1,1,0,0,0,0,0,2,3,8,0,0,7,0,0,1
E01003122,0,1,0,0,0,7,0,3,11,29,0,1,2,3,0,1
E01003123,1,2,1,0,0,6,0,4,8,6,0,1,2,0,0,2
E01003124,2,1,0,0,0,1,1,0,1,4,0,1,3,0,0,2
E01003125,0,1,0,0,0,2,0,2,6,6,0,0,11,2,0,4
E01003126,0,0,0,0,1,4,0,1,2,6,0,0,7,3,1,2
E01003127,1,1,1,0,0,10,1,1,27,4,0,2,2,2,2,0
E01003128,0,1,0,0,1,5,2,2,10,9,0,1,2,8,0,10
E01003129,1,1,1,0,0,13,2,1,8,17,0,1,24,7,0,9
E01003130,1,0,1,0,0,0,0,1,5,10,0,0,2,2,0,0
E01003131,0,1,0,2,0,1,0,1,11,9,0,0,0,3,0,0
E01003132,0,1,1,0,0,0,0,1,6,2,0,0,21,1,0,1
E01003133,0,0,0,0,0,2,0,1,16,6,0,1,4,4,0,1
E01003134,0,1,0,0,0,0,0,2,7,3,0,4,6,0,0,3
E01003135,0,0,0,0,0,1,0,0,4,12,0,0,1,0,0,1
E01003136,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0
E01003137,1,1,0,0,0,1,2,0,5,4,0,0,15,0,0,2
E01003138,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
E01003139,0,0,0,0,0,1,0,0,5,2,0,0,1,1,0,2
E01003140,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0
E01003141,0,0,0,0,0,0,0,0,13,3,0,2,13,1,0,0
E01003142,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
E01003143,0,0,1,0,0,0,0,4,6,1,0,0,3,0,0,0
E01003144,1,0,0,0,1,2,0,3,14,9,0,1,0,2,0,37
E01003145,2,0,1,0,0,1,0,0,12,11,0,0,2,0,0,0
E01003146,0,0,0,0,0,3,3,0,9,5,0,0,0,2,0,1
E01003147,1,1,0,0,0,3,0,0,14,8,0,0,7,0,0,0
E01003148,0,0,1,0,0,0,0,1,9,3,0,0,3,2,0,1
E01003149,0,1,1,0,0,0,0,0,7,16,0,0,8,0,0,1
E01003150,0,0,1,0,0,0,0,1,2,2,0,0,9,0,0,9
E01003151,0,1,1,0,0,0,0,1,4,3,0,0,30,0,0,2
E01003152,0,1,3,0,0,0,1,0,14,2,0,1,9,1,0,1
E01003153,1,0,0,1,0,10,2,0,21,13,0,2,9,3,0,1
E01003154,0,0,1,0,0,0,1,3,8,3,0,0,19,1,0,3
E01003155,1,1,0,0,1,3,0,0,5,6,0,0,0,1,0,0
E01003156,0,1,0,0,0,0,0,2,0,4,0,1,0,0,0,0
E01003157,0,1,3,0,0,1,0,1,17,6,0,0,0,1,0,0
E01003158,0,0,1,0,0,1,0,2,13,2,0,0,0,1,0,1
E01003159,0,0,2,0,0,0,0,2,5,6,0,0,17,1,0,1
E01003160,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
E01003161,0,1,1,0,0,0,0,1,3,4,0,1,0,0,0,1
E01003162,0,1,0,0,0,0,0,1,9,9,0,0,3,0,0,1
E01003163,0,0,3,0,0,0,0,2,22,2,0,0,24,0,0,1
E01003164,3,1,0,0,0,13,5,1,45,14,0,1,12,4,0,2
E01003165,1,0,0,0,1,2,1,1,11,7,0,0,5,1,0,1
E01003166,0,1,3,0,2,21,6,0,48,58,0,2,11,11,0,4
E01003167,0,0,0,0,0,0,0,0,2,7,0,1,2,0,0,1
E01003168,1,0,0,0,1,2,0,4,32,36,0,1,39,2,0,0
E01003169,0,1,1,0,0,2,0,1,4,15,0,1,17,1,0,5
E01003170,0,0,3,0,0,0,0,0,55,38,0,1,61,0,0,10
E01003171,0,1,0,0,1,1,0,1,4,14,0,0,4,1,0,1
E01003172,0,0,0,0,0,0,0,2,4,4,0,0,28,1,0,0
E01003173,1,0,3,0,0,0,0,0,3,6,0,2,0,0,0,0
E01003174,0,3,2,0,1,1,0,3,15,4,0,0,33,2,0,2
E01003175,0,0,0,0,0,0,0,6,1,2,0,0,8,0,0,0
E01003176,0,1,0,0,0,0,0,7,5,15,0,2,8,0,0,9
E01003177,2,0,0,0,3,9,1,2,10,17,0,0,22,5,0,1
E01003178,0,0,0,0,0,6,1,1,5,14,0,1,5,0,0,0
E01003179,0,0,1,0,0,0,0,1,6,0,0,0,17,0,0,1
E01003180,1,0,1,0,0,2,4,4,6,12,0,0,69,1,0,5
E01003181,0,3,1,0,2,0,1,3,20,17,0,1,31,2,0,1
E01003182,0,3,1,0,0,0,0,3,13,8,0,1,51,0,0,7
E01003183,1,2,1,0,0,0,1,6,2,15,0,1,3,0,0,1
E01003184,0,0,1,0,0,2,0,0,3,4,0,0,6,1,0,1
E01003185,0,0,1,0,0,0,0,3,3,16,0,1,1,1,0,4
E01003186,2,2,0,1,1,6,0,4,23,14,0,0,33,3,0,17
E01003187,0,1,1,0,1,1,2,4,12,5,0,0,34,2,0,11
E01003188,0,0,0,0,0,1,0,0,1,1,0,1,3,0,0,0
E01003189,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0
E01003190,2,0,1,0,0,0,0,7,17,25,0,1,17,0,0,6
E01003191,0,0,0,0,0,0,0,0,2,2,0,0,6,1,0,0
E01003192,1,1,4,0,0,1,0,7,52,19,0,2,8,0,0,58
E01003193,0,0,1,1,1,3,0,1,29,14,0,0,2,8,0,6
E01003194,0,0,0,0,0,2,0,1,8,1,0,0,0,0,0,5
E01003195,0,0,1,0,0,0,0,3,4,2,0,0,0,1,0,9
E01003196,1,1,1,1,2,4,1,7,14,3,0,1,0,3,0,4
E01003197,0,0,0,0,0,0,1,1,6,1,0,1,0,0,0,0
E01003198,1,5,1,0,0,0,0,1,34,11,0,1,73,0,0,3
E01003199,1,2,3,0,0,5,1,0,45,12,0,2,62,2,0,4
E01003200,5,3,6,0,1,24,3,1,210,179,0,1,43,18,0,137
E01003201,1,2,1,0,0,1,0,0,38,3,1,1,25,1,0,1
E01003202,1,0,0,0,0,3,2,0,11,27,0,1,55,2,0,4
E01003203,2,1,1,0,0,6,2,2,38,2,0,1,151,5,0,3
E01003204,0,0,0,0,0,0,0,1,5,11,0,1,38,0,0,18
E01003205,0,1,0,0,0,1,0,0,4,7,0,0,65,0,0,6
E01003206,0,0,0,0,0,0,0,1,39,39,0,0,32,0,0,8
E01003207,4,1,1,1,1,5,2,1,73,9,0,2,84,4,0,2
E01003209,0,0,1,0,0,1,0,3,4,7,0,0,24,1,0,10
E01003210,2,2,2,0,1,3,1,7,67,7,0,0,34,2,0,5
E01003211,1,2,2,0,0,1,0,2,37,6,0,1,7,1,0,8
E01003212,1,0,0,0,0,4,0,2,92,7,0,1,22,5,0,3
E01003213,0,0,0,0,0,2,0,0,112,3,0,1,17,0,0,0
E01003214,3,2,0,0,0,12,0,0,175,13,0,0,17,2,0,4
E01003215,12,2,3,4,6,18,0,1,22,32,0,4,16,7,0,46
E01003216,0,0,2,0,0,5,0,1,10,2,0,0,0,2,0,0
E01003217,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
E01003218,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E01003219,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0
E01003220,0,1,1,0,0,1,0,0,5,1,0,0,0,2,0,0
E01003221,1,4,0,0,0,5,1,0,17,4,0,1,14,1,0,0
E01003222,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
E01003223,0,0,0,0,1,10,0,0,14,1,0,1,0,2,0,0
E01003224,1,1,0,0,0,0,1,0,9,0,0,1,0,0,0,0
E01003225,0,0,1,0,2,2,0,1,162,2,0,0,52,2,0,13
E01003226,1,1,0,0,1,13,1,0,17,16,0,0,0,8,0,2
E01003227,0,0,1,0,0,0,0,0,14,3,0,0,0,0,0,1
E01003228,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
E01003229,1,1,1,0,0,3,1,3,15,13,0,3,0,4,0,1
E01003230,0,1,1,0,0,2,0,2,9,3,0,1,49,2,0,9
E01003231,3,4,2,2,1,13,2,0,24,12,0,1,3,6,0,0
E01003232,1,1,0,1,0,3,1,1,39,2,0,1,2,2,0,3
E01003233,0,0,0,0,0,0,1,1,49,1,0,0,4,0,1,0
E01003235,0,0,0,1,0,9,1,2,15,3,0,1,0,3,0,5
E01003236,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
E01003237,1,2,3,0,0,2,2,3,8,10,0,1,0,1,0,3
E01003239,0,1,3,0,0,0,0,1,3,1,0,1,0,0,0,2
E01003240,0,0,1,0,1,0,0,1,6,3,0,0,6,1,0,17
E01003241,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,1
E01003243,0,1,1,0,1,15,3,2,38,4,0,0,1,8,1,3
E01003244,2,1,0,0,0,1,2,0,4,4,0,0,15,1,0,1
E01003245,0,2,0,0,0,0,0,0,0,1,0,0,20,0,0,0
E01003246,0,1,0,1,0,3,0,4,12,4,0,2,29,0,0,21
E01003247,0,0,1,0,1,2,0,0,8,12,0,0,27,2,0,2
E01003248,0,2,0,0,0,1,0,3,5,9,0,0,17,0,0,0
E01003249,0,1,0,0,0,0,0,5,1,24,0,0,22,0,0,7
E01003250,0,2,2,0,0,2,1,7,11,33,0,0,40,3,0,1
E01003251,0,2,1,0,1,2,1,4,11,10,0,0,22,1,0,12
E01003252,0,0,0,1,0,7,2,7,13,7,0,0,7,6,0,0
E01003253,4,4,1,0,1,8,0,7,37,10,0,3,13,4,1,12
